Student_ID,Name,Gender,Age,Department,Region,Admission_Year,Semester_GPA,Attendance_%,Clubs,Hostel,Fee_Paid,Fee_Due,Placement_Status,Internship_Company,Exam_Date,Remarks
S2717,Priya,female,22.0,CSE,south,2022,9.64,86.94,Drama,N,50000,,Placed,Flipkart,2021/13/05,Good
S2718,Harsh,male,20.0,cse,West,2021,4.79,,None,No,47077,NA,PENDING,IBM,05/11/2022,Excellent
S2719,Meera B,Male,19.0,ECE,South,2021,8.74,85%,Sports,Yes,,NA,PENDING,,2023-05-12,Good
S2720,Harsh,male,,MECH,south,2019,8.71,64.29,Sports,Yes,50000,2000,placed,Amazon,,Excellent
S2721,Zoya,F,21.0,MECH,nORTH,2019,6.78,N/A,Sports,N,50k,NA,PENDING,IBM,12-10-2021,avg
S2722,Kiran,M,19.0,cse,nORTH,2023,7.11,68.41,Music,N,93387,NA,PENDING,Amazon,2021/13/05,Good
S2723,Kabir,Male,21.0,Civil,nORTH,2022,6.22,85%,Music,N,50000,10000,,None,,Good
S2724,Joy,female,23.0,ECE,nORTH,2023,7.32,55.46,music,Yes,57940,,,Amazon,05/11/2022,Excellent
S2725,Fatima C,female,18.0,Ece,North,2020,5.62,,Music,Yes,50000,NA,Placed,TCS,2021/13/05,Good
S2726,Meera,female,20.0,Civil,East,2021,6.33,,None,Yes,,0,Not placed,Wipro,05/11/2022,avg
S2727,Simran,M,22.0,ECE,East,2023,9.86,53.61,Drama,No,96913,NA,placed,Google,2023-05-12,Poor
S2728,Rohan,M,23.0,MECH,East,2021,9.34,,Drama,Y,50000,2000,Not placed,Flipkart,2023-05-12,Poor
S2729,Kabir,F,200.0,MECH,West,2020,6.89,64.42,None,No,50k,5000,placed,Amazon,05/11/2022,
S2730,Aisha,F,21.0,ECE,West,2020,5.82,N/A,music,,50k,,,Amazon,2021/13/05,NA
S2731,Simran,Male,22.0,ECE,nORTH,2020,4.69,,Sports,Y,50000,5000,Placed,TCS,,avg
S2732,Kabir,M,22.0,IT,North,20-21,4.29,85%,,Y,55873,2000,PENDING,Google,2021/13/05,avg
S2733,Joy,female,22.0,it,North,2023,8.4,,Drama,Yes,,2000,Placed,None,05/11/2022,avg
S2734,Rahul,Male,,CSE,nORTH,2019,7.67,,music,Y,50k,5000,placed,,05/11/2022,avg
S2735,Amit,M,18.0,it,West,2019,9.16,85%,None,N,50013,NA,,TCS,05/11/2022,
S2736,Harsh,female,23.0,Mech,West,2020,8.96,N/A,Music,Y,,,,Accenture,2023-05-12,Excellent
S2737,Rohan,M,,CSE,South,2022,4.14,55.44,Music,Yes,50678,5000,Not placed,Infosys,05/11/2022,avg
S2738,Kiran,Male,20.0,Civil,North,2022,5.01,N/A,None,N,50000,2000,Placed,Wipro,05/11/2022,Good
S2739,Vikram,female,200.0,it,nORTH,2022,4.22,85%,Coding,Yes,44358,10000,PENDING,Flipkart,2023-05-12,Good
S2740,Neha,F,22.0,it,nORTH,2022,6.55,81.12,Sports,,21398,NA,,Accenture,2021/13/05,Good
S2741,Harsh,M,200.0,Ece,South,2023,9.28,,Coding,Y,,0,placed,Wipro,12-10-2021,
S2742,Harsh,male,21.0,ECE,south,2023,7.7,85%,Sports,No,,NA,placed,TCS,,Excellent
S2743,Amit,M,200.0,cse,south,2022,4.36,74.24,,Yes,,5000,,Wipro,2023-05-12,Poor
S2744,Priya,Male,,ECE,nORTH,2022,9.96,,Music,Y,20667,5000,,Google,12-10-2021,Good
S2745,Priya,Male,22.0,CIVIL,North,2019,6.35,N/A,music,No,50k,NA,PENDING,None,05/11/2022,Excellent
S2746,Kiran,Female,20.0,Civil,South,2019,9.32,,music,N,,10000,,IBM,12-10-2021,Good
S2747,Ali,F,200.0,Ece,south,2021,9.56,,Coding,No,,5000,PENDING,IBM,2023-05-12,Poor
S2748,Jose,male,21.0,IT,south,2019,5.16,85%,,No,30388,5000,,Wipro,2021/13/05,avg
S2749,Kiran,Male,21.0,Civil,south,2023,7.79,,Sports,Y,50000,2000,Placed,None,2021/13/05,Good
S2750,Priya,Female,200.0,it,North,20-21,8.72,85%,music,N,50k,2000,,Accenture,05/11/2022,
S2751,Arjun,F,200.0,Mech,nORTH,2022,4.41,85%,,Y,50000,NA,,None,05/11/2022,Good
S2752,Jose,Female,19.0,Civil,East,20-21,6.04,85%,Drama,No,50000,,Not placed,Flipkart,12-10-2021,
S2753,Kiran,female,18.0,cse,South,2020,9.1,95.7,Music,N,50000,2000,placed,Google,2021/13/05,NA
S2754,Kiran,female,19.0,CIVIL,nORTH,2022,9.04,N/A,,N,49263,,placed,IBM,05/11/2022,Good
S2755,Amit,male,22.0,cse,North,2023,8.02,N/A,,No,65865,0,Placed,TCS,2023-05-12,NA
S2756,Kabir,female,21.0,MECH,nORTH,2020,6.05,,Coding,,,0,PENDING,Wipro,2021/13/05,Poor
S2757,Joy,M,21.0,it,North,2019,4.45,N/A,None,No,45087,,,Accenture,2023-05-12,
S2758,Amit,Female,21.0,CIVIL,nORTH,2021,4.76,99.91,,Y,,,placed,Amazon,,avg
S2759,Neha,Male,,MECH,south,2020,4.65,85%,Drama,N,50k,NA,Placed,TCS,12-10-2021,NA
S2760,Priya,male,21.0,cse,North,2020,,,Music,Yes,50k,,placed,Accenture,12-10-2021,
S2761,Harsh,F,22.0,Civil,South,20-21,6.08,,Drama,Y,36338,2000,PENDING,Amazon,2021/13/05,
S2762,Neha,male,200.0,Ece,North,2020,8.76,85%,Music,,50k,2000,Not placed,Infosys,2021/13/05,
S2763,Arjun,male,200.0,MECH,nORTH,2019,6.0,,None,N,98408,2000,Not placed,Flipkart,12-10-2021,avg
S2764,Fatima,F,200.0,CSE,south,2019,7.4,98.02,Drama,,50k,,,TCS,05/11/2022,Good
S2765,Simran,female,20.0,Ece,West,2019,4.81,83.18,Music,,50000,2000,Not placed,Google,,NA
S2766,Zoya,F,22.0,ECE,West,2022,4.39,85%,None,Y,,0,placed,Wipro,12-10-2021,NA
S2767,Rohan,F,22.0,cse,south,2022,8.07,93.26,Music,N,,NA,Not placed,Google,,Poor
S2768,Harsh,M,19.0,CIVIL,South,2022,7.87,N/A,Sports,No,50k,5000,placed,None,2023-05-12,avg
S2769,Amit,M,22.0,Ece,South,2019,4.68,85%,Drama,N,50k,2000,PENDING,Google,2023-05-12,Poor
S2770,Harsh,F,23.0,Civil,North,2021,6.01,N/A,None,Yes,50000,0,Placed,Flipkart,2023-05-12,Good
S2771,Simran,male,20.0,Ece,nORTH,20-21,,85%,,Y,50k,NA,PENDING,Infosys,05/11/2022,Excellent
S2772,Fatima,Male,20.0,MECH,North,2020,4.49,,music,Yes,50k,2000,,Flipkart,05/11/2022,Good
S2773,Sneha,F,,CSE,West,2019,5.97,N/A,Drama,No,50000,NA,Not placed,Infosys,05/11/2022,Good
S2774,Kruti,female,200.0,CIVIL,south,20-21,4.3,92.13,Coding,,,,,TCS,,avg
S2775,Simran,M,21.0,it,West,2022,4.17,85%,,,50000,0,Not placed,Google,12-10-2021,
S2776,Joy,Female,21.0,CSE,West,20-21,7.71,77.9,Sports,Y,,10000,Placed,Google,05/11/2022,Excellent
S2777,Rahul,F,19.0,IT,North,2022,8.02,N/A,music,,50000,,PENDING,Amazon,2021/13/05,Excellent
S2778,Ali,male,,ECE,West,2020,8.96,85%,None,,50k,10000,Not placed,Amazon,05/11/2022,Excellent
S2779,Aisha,male,19.0,Ece,North,2021,6.56,85%,music,N,50000,5000,Placed,Accenture,2021/13/05,
S2780,Simran,M,200.0,MECH,nORTH,2022,4.65,66.27,Music,N,39299,,PENDING,Accenture,12-10-2021,avg
S2781,Priya,M,200.0,ECE,south,2020,5.49,N/A,,,50000,,PENDING,Wipro,,Good
S2782,Neha,M,19.0,cse,south,2019,4.42,,music,Yes,50k,10000,PENDING,Accenture,,Good
S2783,Ali,M,19.0,CSE,West,2021,6.04,N/A,Coding,Y,95150,10000,Placed,Google,,Excellent
S2784,Amit,female,23.0,Civil,nORTH,2021,5.3,,None,,50000,0,Not placed,TCS,2021/13/05,Excellent
S2785,Ali,male,200.0,Ece,nORTH,2019,9.94,71.27,Drama,,50k,10000,Not placed,Amazon,12-10-2021,avg
S2786,Ali,Male,200.0,ECE,nORTH,2019,4.32,,None,,50000,0,,,,Good
S2787,Rohan,male,21.0,CSE,North,2022,7.65,N/A,Drama,No,50k,,Not placed,Infosys,12-10-2021,NA
S2788,Arjun,M,19.0,cse,nORTH,2022,5.11,62.74,,Yes,50k,2000,Placed,TCS,05/11/2022,NA
S2789,Jose,F,18.0,CIVIL,North,2022,6.45,N/A,Coding,N,63247,0,placed,IBM,12-10-2021,Poor
S2790,Zoya,Male,23.0,MECH,East,20-21,7.74,85%,Coding,Yes,50000,0,placed,Accenture,12-10-2021,Good
S2791,Vikram,male,22.0,Civil,North,2023,9.85,N/A,Coding,,50000,0,PENDING,None,12-10-2021,avg
S2792,Neha,M,18.0,MECH,nORTH,2020,4.69,85%,Coding,Yes,,5000,Placed,Google,12-10-2021,
S2793,Rahul,M,20.0,CIVIL,East,2019,9.9,73.12,,Y,,2000,Not placed,Amazon,,avg
S2794,Meera,F,200.0,CIVIL,East,2023,7.34,N/A,,,50000,2000,Not placed,Wipro,05/11/2022,
S2795,Amit,Male,20.0,CIVIL,North,2020,4.43,92.12,Sports,,50k,,Placed,,2023-05-12,
S2796,Joy,M,20.0,Mech,East,20-21,6.11,85%,Music,N,,0,,Wipro,2021/13/05,NA
S2797,Harsh,male,22.0,Civil,nORTH,2020,5.43,N/A,Music,,50000,NA,PENDING,TCS,12-10-2021,Excellent
S2798,Fatima,Male,18.0,Mech,West,2022,9.5,92.74,None,Yes,,2000,placed,Infosys,,Poor
S2799,Kruti,Male,21.0,CIVIL,West,2021,8.47,85%,Sports,Yes,,10000,Not placed,Wipro,2023-05-12,
S2800,Zoya A,Female,200.0,cse,South,2020,,N/A,Drama,,50000,5000,placed,TCS,,Poor
S2801,Neha,M,23.0,CIVIL,South,2021,8.74,,Music,Yes,50k,,Not placed,TCS,2021/13/05,Excellent
S2802,Fatima,M,23.0,CIVIL,West,2023,7.6,85%,music,No,50k,NA,Not placed,Google,,Excellent
S2803,Kiran,Female,21.0,IT,nORTH,2019,7.53,65.33,,,,NA,Not placed,,05/11/2022,
S2804,Fatima C,F,18.0,MECH,south,2021,9.48,,None,No,88240,0,,TCS,12-10-2021,
S2805,Joy,F,22.0,IT,East,2020,5.49,,Sports,Yes,50000,2000,Placed,Flipkart,05/11/2022,Poor
S2806,Ali,F,22.0,CSE,West,2019,4.02,N/A,Sports,,50k,2000,Not placed,Infosys,2021/13/05,
S2807,Arjun,F,20.0,CSE,South,2022,6.15,,None,Y,50000,10000,placed,Accenture,2021/13/05,Excellent
S2808,Priya,female,22.0,CSE,East,2023,9.13,63.2,Music,No,50000,5000,placed,Amazon,12-10-2021,
S2809,Harsh,F,20.0,ECE,nORTH,20-21,8.52,48.4,Coding,,30053,,placed,,2021/13/05,Poor
S2810,Fatima,F,18.0,CIVIL,South,20-21,9.02,N/A,Sports,N,,2000,Placed,IBM,05/11/2022,Good
S2811,Kiran C,male,23.0,IT,nORTH,20-21,8.26,,None,,50k,NA,PENDING,Accenture,12-10-2021,Excellent
S2812,Neha,male,20.0,CIVIL,North,2019,5.54,,None,Y,50000,0,Not placed,,,
S2813,Fatima,M,19.0,IT,North,2022,9.69,58.64,music,No,50k,10000,Not placed,IBM,,
S2814,Zoya,male,20.0,Civil,North,2021,4.38,N/A,Coding,Yes,,2000,Not placed,,2023-05-12,Good
S2815,Priya,Female,20.0,CSE,North,2022,6.01,,Sports,Y,50000,,,Flipkart,,Good
S2816,Joy,female,18.0,Ece,nORTH,2022,6.5,N/A,music,No,,2000,placed,Accenture,,
S2817,Aisha,Male,200.0,Ece,south,2022,8.56,86.69,None,Y,50k,2000,placed,Infosys,,NA
S2818,Arjun C,F,22.0,MECH,West,2019,6.53,N/A,,Y,35330,NA,Not placed,Infosys,,Poor
S2819,Kabir,Male,23.0,ECE,South,2019,,44.74,Coding,,50000,2000,,Google,12-10-2021,Poor
S2820,Kiran,female,200.0,ECE,South,2023,8.0,,Coding,No,50k,0,placed,Amazon,12-10-2021,avg
S2821,Arjun,Female,200.0,Mech,South,2021,5.93,55.57,Music,Yes,50k,2000,placed,Flipkart,,Good
S2822,Sneha,Male,19.0,CIVIL,South,2022,5.38,64.32,Sports,N,53751,2000,,TCS,12-10-2021,Excellent
S2823,Simran,Male,18.0,Ece,North,2021,8.24,85%,None,Y,,10000,Not placed,IBM,12-10-2021,Poor
S2824,Sneha,F,18.0,CSE,North,2022,6.54,85%,Coding,,50000,2000,,TCS,2021/13/05,Excellent
S2825,Vikram A,female,23.0,MECH,West,2022,5.89,,None,N,50k,NA,,Amazon,2023-05-12,Excellent
S2826,Kabir,F,22.0,cse,North,2022,4.91,,Drama,,50000,2000,placed,Accenture,,
S2827,Rohan,M,18.0,CIVIL,North,2020,6.43,,Coding,N,50k,10000,placed,IBM,05/11/2022,Good
S2828,Rahul,female,20.0,IT,South,2023,7.13,N/A,None,No,38526,NA,placed,Infosys,05/11/2022,Good
S2829,Kruti,F,23.0,CSE,East,2022,8.83,85%,Sports,Y,,,,Infosys,,NA
S2830,Vikram,female,23.0,Civil,South,2022,6.04,N/A,Drama,Y,66599,10000,Placed,None,,Excellent
S2831,Ali,female,20.0,IT,East,2019,7.74,N/A,Sports,Y,20682,5000,Placed,,12-10-2021,Poor
S2832,Vikram,Female,22.0,it,South,2021,7.36,85%,None,N,,5000,PENDING,Infosys,2023-05-12,Excellent
S2833,Sneha,F,,Ece,West,2022,6.01,,Sports,,50000,2000,,IBM,2021/13/05,NA
S2834,Vikram,Male,19.0,it,East,2022,9.98,85%,None,,50000,10000,Placed,Google,12-10-2021,
S2835,Kiran,female,19.0,it,south,20-21,7.07,,None,N,50000,0,Not placed,Flipkart,2021/13/05,avg
S2836,Sneha,M,23.0,CSE,North,2019,9.72,,Sports,N,50k,2000,placed,Google,2021/13/05,avg
S2837,Jose,F,200.0,CSE,North,2022,5.75,N/A,music,No,50k,2000,Placed,IBM,2023-05-12,Good
S2838,Neha,M,22.0,CIVIL,nORTH,2019,4.64,46.91,Drama,Yes,,10000,Not placed,Infosys,2023-05-12,
S2839,Simran,F,200.0,MECH,nORTH,2023,5.52,,Sports,N,,,PENDING,,12-10-2021,Excellent
S2840,Kabir,Female,200.0,ECE,East,2021,7.19,73.53,music,No,27756,5000,PENDING,Wipro,05/11/2022,
S2841,Neha,M,23.0,cse,West,2023,6.19,85.43,,No,,5000,Not placed,Amazon,2021/13/05,Excellent
S2842,Kabir,Male,,it,West,2021,6.08,85%,None,Y,50000,5000,Not placed,Wipro,,Good
S2843,Rahul,Male,22.0,cse,South,2019,5.14,N/A,,Yes,50000,,PENDING,Google,,Poor
S2844,Joy,female,23.0,ECE,North,2020,7.95,N/A,Sports,No,50000,NA,Placed,Google,12-10-2021,Good
S2845,Zoya,M,20.0,IT,East,2022,8.55,93.22,Music,,,2000,,Accenture,2021/13/05,Good
S2846,Aisha,M,200.0,Civil,nORTH,2022,4.75,N/A,Drama,Y,50k,2000,,Accenture,05/11/2022,
S2847,Rohan,Female,18.0,cse,South,2022,5.06,85%,,,,5000,PENDING,Amazon,05/11/2022,NA
S2848,Neha,Female,18.0,CSE,East,2019,9.3,84.47,music,,50k,NA,placed,TCS,12-10-2021,Excellent
S2849,Priya,F,21.0,Mech,south,2021,,,Music,N,50k,2000,PENDING,Infosys,2023-05-12,avg
S2850,Rohan,F,20.0,it,South,2023,9.42,40.55,None,,50000,,Not placed,Accenture,2021/13/05,Poor
S2851,Fatima,F,,MECH,nORTH,2021,4.6,92.1,Sports,,50000,,placed,,,NA
S2852,Simran,M,19.0,ECE,South,2023,4.5,85%,Drama,Y,,2000,,,05/11/2022,NA
S2853,Kiran,male,200.0,Ece,North,20-21,9.16,,None,Yes,20094,2000,Not placed,TCS,05/11/2022,Excellent
S2854,Joy,F,20.0,CSE,South,2023,8.43,85%,music,No,50k,5000,Not placed,Amazon,,Poor
S2855,Priya,Male,,it,West,2019,4.21,,,Y,,10000,PENDING,Amazon,,Good
S2856,Meera,female,200.0,CIVIL,East,20-21,6.86,54.94,Drama,N,69357,0,,Accenture,,NA
S2857,Amit B,Male,18.0,ECE,south,2022,5.8,42.06,Drama,No,65557,10000,,Wipro,,Good
S2858,Joy,M,21.0,IT,East,2019,8.15,85%,Sports,,50000,10000,,Amazon,,Excellent
S2859,Arjun,Female,19.0,CIVIL,south,2022,9.76,89.93,Sports,N,50000,2000,Not placed,TCS,2021/13/05,NA
S2860,Rahul C,male,21.0,IT,nORTH,2020,4.2,92.66,None,No,50000,,,Flipkart,2021/13/05,NA
S2861,Sneha A,male,19.0,cse,West,2020,4.62,85%,None,,82571,10000,placed,TCS,2021/13/05,Poor
S2862,Kruti,Female,22.0,IT,nORTH,2022,9.22,,Music,No,,10000,Not placed,,05/11/2022,Excellent
S2863,Rohan,M,200.0,Mech,nORTH,2019,4.59,44.31,Drama,No,36640,NA,Not placed,Wipro,,
S2864,Kruti,female,20.0,MECH,North,2019,4.5,N/A,Sports,N,95591,0,Placed,Wipro,,Excellent
S2865,Sneha,M,,ECE,North,2020,5.98,85%,Sports,Yes,50k,10000,Placed,Accenture,2023-05-12,NA
S2866,Meera,male,19.0,Ece,West,20-21,6.88,73.18,Coding,,96157,0,,Google,2021/13/05,
S2867,Ali,female,20.0,CSE,West,2020,7.06,85%,Sports,N,44483,NA,Not placed,None,05/11/2022,
S2868,Aisha,Male,22.0,it,East,2023,8.0,,Music,No,,5000,Placed,Flipkart,05/11/2022,Excellent
S2869,Ali,Male,20.0,IT,East,2020,9.81,56.06,None,No,50k,5000,placed,Wipro,12-10-2021,NA
S2870,Sneha,M,200.0,MECH,South,2021,8.98,N/A,,,50000,NA,,IBM,2021/13/05,NA
S2871,Jose,Female,21.0,MECH,North,20-21,4.19,88.42,Drama,Y,68585,,Not placed,TCS,,avg
S2872,Kabir,Male,21.0,it,South,2019,9.96,85%,Music,No,50000,5000,Placed,IBM,2021/13/05,avg
S2873,Vikram,male,,MECH,East,20-21,8.65,60.74,Music,,70628,2000,PENDING,Wipro,2021/13/05,Good
S2874,Simran,F,22.0,cse,south,20-21,6.72,,,,50000,5000,,Accenture,12-10-2021,
S2875,Kiran,M,22.0,Mech,south,2022,6.79,,Sports,,,10000,Not placed,Accenture,2021/13/05,avg
S2876,Fatima C,Male,20.0,MECH,south,2019,9.7,40.46,Coding,No,50000,,Not placed,Amazon,2021/13/05,Poor
S2877,Aisha,female,19.0,MECH,South,2020,,75.96,Music,No,50k,NA,Not placed,TCS,2023-05-12,Excellent
S2878,Zoya,M,20.0,Civil,south,2021,4.4,,Drama,,50k,0,Placed,Google,2021/13/05,NA
S2879,Rahul B,Female,21.0,Mech,East,20-21,4.15,N/A,Sports,,20406,,Placed,Wipro,2021/13/05,NA
S2880,Simran,F,20.0,cse,North,2023,5.35,,None,,,0,,IBM,12-10-2021,Excellent
S2881,Aisha,M,18.0,CSE,North,20-21,4.63,,Music,N,23534,2000,Placed,Accenture,,Poor
S2882,Fatima,Female,,MECH,East,2022,9.62,N/A,Coding,Y,50000,NA,Placed,Google,,Poor
S2883,Sneha,M,18.0,it,South,2020,9.19,,None,No,35388,5000,Placed,Accenture,,Excellent
S2884,Neha,Female,19.0,Civil,East,2022,6.91,,Sports,No,50000,2000,placed,IBM,2021/13/05,Good
S2885,Simran,M,200.0,it,East,2023,7.77,N/A,Coding,,50000,,placed,Flipkart,2021/13/05,
S2886,Sneha,F,18.0,CSE,West,2022,7.94,,music,,72573,0,PENDING,Accenture,12-10-2021,Good
S2887,Meera B,Male,20.0,Civil,East,2019,7.87,85%,music,,50k,10000,,TCS,05/11/2022,NA
S2888,Harsh,male,18.0,cse,North,2020,4.86,N/A,music,Yes,70131,2000,,IBM,05/11/2022,Excellent
S2889,Vikram,Male,21.0,cse,nORTH,2023,8.78,85%,Music,,20516,2000,placed,Infosys,05/11/2022,Poor
S2890,Neha,Male,23.0,Mech,East,20-21,9.67,,Music,N,50000,5000,,Infosys,05/11/2022,Excellent
S2891,Neha,M,23.0,Civil,south,2020,,66.0,None,N,50k,0,PENDING,Infosys,2021/13/05,
S2892,Amit,M,18.0,IT,West,2022,5.84,85%,Coding,N,50k,5000,PENDING,Google,2021/13/05,
S2893,Aisha,F,19.0,IT,South,2023,8.86,,Drama,Y,33469,2000,PENDING,TCS,05/11/2022,avg
S2894,Kiran A,Male,,it,West,2022,9.51,56.25,music,N,95586,5000,placed,,05/11/2022,Poor
S2895,Zoya,Male,21.0,it,South,2022,7.44,85%,Drama,,50000,0,placed,Flipkart,,NA
S2896,Jose,male,20.0,IT,south,2023,8.64,85%,,Yes,,0,PENDING,Accenture,,avg
S2897,Kabir B,Female,21.0,ECE,South,2022,8.36,74.8,Sports,Yes,42130,0,Not placed,Amazon,12-10-2021,Poor
S2898,Neha,F,19.0,IT,South,2019,7.07,N/A,Drama,N,50000,10000,PENDING,Google,2021/13/05,Excellent
S2899,Arjun,Male,23.0,Mech,North,2019,6.17,,Music,Yes,,5000,placed,None,2021/13/05,Good
S2900,Kiran,female,18.0,CSE,East,2020,7.61,N/A,Drama,Yes,,NA,Placed,,12-10-2021,NA
S2901,Zoya,Male,19.0,ECE,south,2020,7.23,85%,Sports,No,,2000,,Flipkart,2023-05-12,
S2902,Kabir,Male,,Mech,North,2022,4.25,85%,Coding,,70803,,Not placed,,2021/13/05,Good
S2903,Fatima,F,22.0,Mech,West,2022,,,Sports,,50000,NA,Not placed,,2021/13/05,Good
S2904,Sneha,Female,200.0,MECH,south,2019,5.57,,Coding,,,,Not placed,IBM,2023-05-12,Good
S2905,Harsh,female,,CIVIL,East,2021,8.06,,None,No,55593,5000,Placed,TCS,2021/13/05,Poor
S2906,Sneha,Male,18.0,Civil,South,20-21,8.0,56.22,Coding,Y,,5000,Not placed,None,2021/13/05,avg
S2907,Zoya,F,21.0,CIVIL,West,20-21,,85%,Coding,Y,,0,,IBM,2021/13/05,Poor
S2908,Arjun,Male,18.0,MECH,North,2023,9.04,N/A,Music,,,0,Placed,Infosys,2021/13/05,NA
S2909,Kruti,male,21.0,Ece,South,2022,9.66,,music,N,38378,NA,Placed,,12-10-2021,Good
S2910,Aisha C,Male,20.0,MECH,East,2020,5.78,,None,,50k,5000,Placed,Amazon,2023-05-12,Good
S2911,Zoya,Female,19.0,IT,East,2022,9.63,,Drama,No,50000,10000,PENDING,TCS,2023-05-12,avg
S2912,Rahul,Female,20.0,cse,East,2020,4.09,85%,Drama,Yes,45484,NA,Not placed,Infosys,05/11/2022,Excellent
S2913,Meera,Female,20.0,Ece,East,2023,7.64,85.18,music,Y,38498,5000,Placed,Google,05/11/2022,Poor
S2914,Vikram,Female,200.0,IT,south,2019,6.43,85%,Coding,Yes,,NA,PENDING,TCS,2021/13/05,Poor
S2915,Vikram C,female,21.0,it,North,2022,4.86,N/A,Drama,N,50000,0,,Amazon,05/11/2022,avg
S2916,Arjun,Male,200.0,Mech,North,20-21,9.29,85%,None,No,50000,,Placed,Wipro,,Poor
S2917,Joy C,female,18.0,it,North,2023,9.68,85%,,,73178,,Placed,Amazon,12-10-2021,Excellent
S2918,Simran,M,22.0,CSE,south,2023,8.11,85.33,Sports,Y,50k,10000,,None,2023-05-12,avg
S2919,Vikram B,F,200.0,Mech,South,2023,,N/A,music,No,50k,0,,Flipkart,12-10-2021,avg
S2920,Jose,F,18.0,CSE,West,2023,4.67,85%,None,,50k,,Placed,,,avg
S2921,Jose,F,23.0,MECH,North,20-21,5.97,,Music,,73261,NA,placed,Wipro,12-10-2021,Excellent
S2922,Sneha A,Male,,Mech,south,2022,7.79,,music,,,2000,,IBM,2023-05-12,Poor
S2923,Simran,Female,20.0,CIVIL,North,20-21,9.29,85%,Coding,Yes,50000,10000,placed,Amazon,2023-05-12,NA
S2924,Zoya,M,,it,south,2020,7.96,,,Yes,50000,10000,Placed,TCS,2021/13/05,Poor
S2925,Vikram,F,22.0,IT,nORTH,20-21,8.62,N/A,Coding,Y,50000,,,Accenture,,avg
S2926,Joy,M,23.0,CSE,south,2021,6.62,94.44,Music,N,35556,NA,PENDING,Amazon,,Good
S2927,Meera,M,19.0,Ece,South,2021,5.75,N/A,,Yes,50k,10000,Placed,Accenture,2021/13/05,
S2928,Sneha,male,22.0,it,south,2022,8.5,85%,,No,50k,5000,Not placed,IBM,12-10-2021,Good
S2929,Joy,Female,20.0,IT,nORTH,2019,9.47,N/A,None,N,50000,0,Placed,Accenture,05/11/2022,avg
S2930,Kiran C,M,22.0,CSE,East,2022,5.51,43.57,Drama,Yes,79646,2000,Not placed,TCS,,Good
S2931,Priya,Male,200.0,it,south,2019,6.6,92.94,music,N,50000,2000,PENDING,Accenture,12-10-2021,Poor
S2932,Neha,M,22.0,Ece,South,2022,7.06,,,Yes,23360,2000,Not placed,Infosys,2021/13/05,avg
S2933,Jose,Female,18.0,Civil,East,2019,7.27,53.97,music,N,50000,NA,placed,Wipro,2021/13/05,Poor
S2934,Arjun,F,21.0,IT,South,2023,6.29,85%,Sports,Y,73489,2000,,IBM,05/11/2022,avg
S2935,Priya,female,18.0,Ece,North,20-21,5.87,,Coding,Yes,,,placed,TCS,,Poor
S2936,Kiran,Female,19.0,cse,North,2021,9.21,85%,Coding,,63484,2000,PENDING,None,,avg
S2937,Rahul,F,19.0,Civil,South,2022,6.19,N/A,Drama,Y,50k,10000,,Google,,Excellent
S2938,Neha,M,23.0,cse,South,2022,6.54,,Drama,N,50000,10000,PENDING,TCS,05/11/2022,avg
S2939,Harsh,M,19.0,cse,East,2022,8.62,85%,Music,No,,2000,,None,12-10-2021,NA
S2940,Vikram,male,22.0,IT,East,2022,7.89,85%,Music,No,,5000,Not placed,IBM,2023-05-12,Good
S2941,Arjun,Female,200.0,IT,South,2020,6.46,N/A,Coding,,,,Not placed,IBM,2023-05-12,Excellent
S2942,Zoya,M,23.0,ECE,south,2019,8.04,,None,No,50000,NA,PENDING,Infosys,12-10-2021,NA
S2943,Simran,male,23.0,ECE,West,2020,8.93,85%,Music,No,38329,NA,,Infosys,05/11/2022,
S2944,Zoya,F,23.0,Ece,West,2020,6.88,81.68,Coding,Yes,,2000,placed,Infosys,05/11/2022,Good
S2945,Kabir,male,19.0,cse,south,2021,4.7,,None,Y,,5000,placed,Accenture,2023-05-12,NA
S2946,Rohan,female,19.0,CIVIL,West,2022,5.37,,music,,50000,10000,,Wipro,2023-05-12,NA
S2947,Aisha,Female,200.0,ECE,North,2020,5.08,,Music,N,,2000,,Flipkart,2021/13/05,Poor
S2948,Simran,F,,CIVIL,nORTH,2021,,N/A,music,N,50k,NA,Placed,Accenture,2023-05-12,NA
S2949,Kiran,Female,19.0,CSE,North,2022,5.74,61.1,None,Y,50000,2000,Placed,Wipro,05/11/2022,avg
S2950,Kiran,M,22.0,ECE,nORTH,20-21,4.66,85%,music,Yes,50k,NA,,Accenture,2023-05-12,NA
S2951,Simran,male,18.0,ECE,North,2019,,N/A,Drama,N,50000,2000,placed,Google,12-10-2021,Poor
S2952,Vikram,male,23.0,IT,East,2022,4.08,70.89,music,No,,10000,,Accenture,2021/13/05,Poor
S2953,Arjun C,male,22.0,CIVIL,South,2023,9.69,72.37,Sports,No,50000,10000,PENDING,Infosys,2023-05-12,Excellent
S2954,Priya,M,21.0,it,North,2021,7.96,85%,Sports,Y,32626,5000,Not placed,Flipkart,,NA
S2955,Simran,Male,19.0,IT,south,2019,4.65,,Drama,N,50k,,placed,,,avg
S2956,Fatima A,Female,200.0,CIVIL,nORTH,2023,6.28,N/A,Sports,,,2000,PENDING,Accenture,2021/13/05,Excellent
